Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
10/1/2021,2502.64,2502.64
9/30/2021,2495.52,2495.52
9/29/2021,2494.52,2494.52
9/28/2021,2492.08,2492.08
9/27/2021,2501.53,2501.53
9/24/2021,2505.41,2505.41
9/23/2021,2512.3,2512.3
9/22/2021,2529.6,2529.6
9/21/2021,2527.76,2527.76
9/20/2021,2528.59,2528.59
9/17/2021,2518.69,2518.69
9/16/2021,2523.64,2523.64
9/15/2021,2528.52,2528.52
9/14/2021,2531.45,2531.45
9/13/2021,2523.75,2523.75
9/10/2021,2519.63,2519.63
9/9/2021,2525.99,2525.99
9/8/2021,2518.32,2518.32
9/7/2021,2513.84,2513.84
9/3/2021,2520.18,2520.18
9/2/2021,2525.88,2525.88
9/1/2021,2523.24,2523.24
8/31/2021,2522.86,2522.86
8/30/2021,2526.54,2526.54
8/27/2021,2522.88,2522.88
8/26/2021,2517.19,2517.19
8/25/2021,2515.72,2515.72
8/24/2021,2522.36,2522.36
8/23/2021,2527.86,2527.86
8/20/2021,2527.34,2527.34
8/19/2021,2528.19,2528.19
8/18/2021,2523.5,2523.5
8/17/2021,2522.66,2522.66
8/16/2021,2523.41,2523.41
8/13/2021,2519.82,2519.82
8/12/2021,2509.11,2509.11
8/11/2021,2510.81,2510.81
8/10/2021,2509.85,2509.85
8/9/2021,2513.89,2513.89
8/6/2021,2517.2,2517.2
8/5/2021,2529.62,2529.62
8/4/2021,2535.79,2535.79
8/3/2021,2535.74,2535.74
8/2/2021,2535.09,2535.09
7/30/2021,2527.29,2527.29
7/29/2021,2522.42,2522.42
7/28/2021,2527.32,2527.32
7/27/2021,2526.62,2526.62
7/26/2021,2518.96,2518.96
7/23/2021,2520.59,2520.59
7/22/2021,2524.7,2524.7
7/21/2021,2518.25,2518.25
7/20/2021,2528.61,2528.61
7/19/2021,2532.8,2532.8
7/16/2021,2515.75,2515.75
7/15/2021,2517.07,2517.07
7/14/2021,2509.77,2509.77
7/13/2021,2500.5,2500.5
7/12/2021,2507.34,2507.34
7/9/2021,2508.59,2508.59
7/8/2021,2519.19,2519.19
7/7/2021,2514.41,2514.41
7/6/2021,2508.31,2508.31
7/2/2021,2497.55,2497.55
7/1/2021,2492.5,2492.5
6/30/2021,2493.36,2493.36
6/29/2021,2490.43,2490.43
6/28/2021,2489.22,2489.22
6/25/2021,2482.22,2482.22
6/24/2021,2488.25,2488.25
6/23/2021,2487.77,2487.77
6/22/2021,2490.92,2490.92
6/21/2021,2487.96,2487.96
6/18/2021,2496.48,2496.48
6/17/2021,2486.65,2486.65
6/16/2021,2478.4,2478.4
6/15/2021,2486.16,2486.16
6/14/2021,2486.55,2486.55
6/11/2021,2492.58,2492.58
6/10/2021,2495.03,2495.03
6/9/2021,2489.89,2489.89
6/8/2021,2483.91,2483.91
6/7/2021,2478.94,2478.94
6/4/2021,2480.71,2480.71
6/3/2021,2470.61,2470.61
6/2/2021,2474.82,2474.82
6/1/2021,2473.14,2473.14
5/31/2021,2477.44,2477.44
5/28/2021,2477.44,2477.44
5/27/2021,2474.02,2474.02
5/26/2021,2477.01,2477.01
5/25/2021,2478.54,2478.54
5/24/2021,2471.29,2471.29
5/21/2021,2468.51,2468.51
5/20/2021,2467.51,2467.51
5/19/2021,2460.75,2460.75
5/18/2021,2464.48,2464.48
5/17/2021,2464.88,2464.88
5/14/2021,2466.48,2466.48
5/13/2021,2461.55,2461.55
5/12/2021,2458.56,2458.56
5/11/2021,2467.2,2467.2
5/10/2021,2470.89,2470.89
5/7/2021,2476.3,2476.3
5/6/2021,2477.09,2477.09
5/5/2021,2476.27,2476.27
5/4/2021,2474.02,2474.02
5/3/2021,2470.58,2470.58
4/30/2021,2468.93,2468.93
4/29/2021,2466.94,2466.94
4/28/2021,2469.2,2469.2
4/27/2021,2467.26,2467.26
4/26/2021,2473.71,2473.71
4/23/2021,2474.93,2474.93
4/22/2021,2477.17,2477.17
4/21/2021,2475.2,2475.2
4/20/2021,2474.11,2474.11
4/19/2021,2469.5,2469.5
4/16/2021,2470.67,2470.67
4/15/2021,2475.87,2475.87
4/14/2021,2464.6,2464.6
4/13/2021,2466.82,2466.82
4/12/2021,2460.58,2460.58
4/9/2021,2461.64,2461.64
4/8/2021,2465.26,2465.26
4/7/2021,2459.33,2459.33
4/6/2021,2462.27,2462.27
4/5/2021,2455.05,2455.05
4/2/2021,2451.97,2451.97
4/1/2021,2458.93,2458.93
3/31/2021,2450.55,2450.55
3/30/2021,2453.74,2453.74
3/29/2021,2452.46,2452.46
3/26/2021,2458.03,2458.03
3/25/2021,2462.33,2462.33
3/24/2021,2465.78,2465.78
3/23/2021,2462.65,2462.65
3/22/2021,2455.23,2455.23
3/19/2021,2448.3,2448.3
3/18/2021,2446.54,2446.54
3/17/2021,2455.26,2455.26
3/16/2021,2457.88,2457.88
3/15/2021,2459.04,2459.04
3/12/2021,2455.58,2455.58
3/11/2021,2470.33,2470.33
3/10/2021,2472.85,2472.85
3/9/2021,2470,2470
3/8/2021,2461.1,2461.1
3/5/2021,2468.2,2468.2
3/4/2021,2468.8,2468.8
3/3/2021,2475.24,2475.24
3/2/2021,2484.51,2484.51
3/1/2021,2482.33,2482.33
2/26/2021,2488.92,2488.92
2/25/2021,2465.7,2465.7
2/24/2021,2486.97,2486.97
2/23/2021,2491.38,2491.38
2/22/2021,2491.88,2491.88
2/19/2021,2496.38,2496.38
2/18/2021,2505.19,2505.19
2/17/2021,2506.54,2506.54
2/16/2021,2503.25,2503.25
2/12/2021,2515.17,2515.17
2/11/2021,2523.55,2523.55
2/10/2021,2526.54,2526.54
2/9/2021,2521.58,2521.58
2/8/2021,2520.9,2520.9
2/5/2021,2518.95,2518.95
2/4/2021,2524.24,2524.24
2/3/2021,2525.55,2525.55
2/2/2021,2531.47,2531.47
2/1/2021,2536.34,2536.34
1/29/2021,2534.92,2534.92
1/28/2021,2538.29,2538.29
1/27/2021,2542.74,2542.74
1/26/2021,2540.66,2540.66
1/25/2021,2541.46,2541.46
1/22/2021,2533.26,2533.26
1/21/2021,2531.2,2531.2
1/20/2021,2534.87,2534.87
1/19/2021,2534.33,2534.33
1/15/2021,2531.73,2531.73
1/14/2021,2527.98,2527.98
1/13/2021,2533.96,2533.96
1/12/2021,2525.64,2525.64
1/11/2021,2526.51,2526.51
1/8/2021,2529.23,2529.23
1/7/2021,2532.91,2532.91
1/6/2021,2536.68,2536.68
1/5/2021,2552.32,2552.32
1/4/2021,2559.08,2559.08
12/31/2020,2559.4,2559.4
12/30/2020,2556.95,2556.95
12/29/2020,2555.4,2555.4
12/28/2020,2555.88,2555.88
12/24/2020,2555.72,2555.72
12/23/2020,2551.84,2551.84
12/22/2020,2557.71,2557.71
12/21/2020,2553.24,2553.24
12/18/2020,2551.4,2551.4
12/17/2020,2554.17,2554.17
12/16/2020,2555.78,2555.78
12/15/2020,2555.66,2555.66
12/14/2020,2560.56,2560.56
12/11/2020,2560.29,2560.29
12/10/2020,2557.8,2557.8
12/9/2020,2550.78,2550.78
12/8/2020,2554.9,2554.9
12/7/2020,2551.69,2551.69
12/4/2020,2544.76,2544.76
12/3/2020,2552.66,2552.66
12/2/2020,2547.17,2547.17
12/1/2020,2550.25,2550.25
11/30/2020,2565.34,2565.34
11/27/2020,2564.45,2564.45
11/25/2020,2558.52,2558.52
11/24/2020,2559.27,2559.27
11/23/2020,2563.95,2563.95
11/20/2020,2567.85,2567.85
11/19/2020,2562.75,2562.75
11/18/2020,2557.47,2557.47
11/17/2020,2558.14,2558.14
11/16/2020,2553.36,2553.36
11/13/2020,2554.59,2554.59
11/12/2020,2554.99,2554.99
11/10/2020,2539.34,2539.34
11/9/2020,2541.03,2541.03
11/6/2020,2562.4,2562.4
11/5/2020,2569.85,2569.85
11/4/2020,2570.36,2570.36
11/3/2020,2553.69,2553.69
11/2/2020,2558.43,2558.43
10/30/2020,2556.44,2556.44
10/29/2020,2558.57,2558.57
10/28/2020,2566.06,2566.06
10/27/2020,2566.13,2566.13
10/26/2020,2562.43,2562.43
10/23/2020,2555.36,2555.36
10/22/2020,2554.05,2554.05
10/21/2020,2558.66,2558.66
10/20/2020,2561.53,2561.53
10/19/2020,2568.16,2568.16
10/16/2020,2570.56,2570.56
10/15/2020,2573.11,2573.11
10/14/2020,2574.5,2574.5
10/13/2020,2573.1,2573.1
10/9/2020,2564.14,2564.14
10/8/2020,2565.7,2565.7
10/7/2020,2562,2562
10/6/2020,2569.11,2569.11
10/5/2020,2565.43,2565.43
10/2/2020,2577.03,2577.03
10/1/2020,2580.54,2580.54
9/30/2020,2580.77,2580.77
9/29/2020,2586.76,2586.76
9/28/2020,2583.82,2583.82
9/25/2020,2585.3,2585.3
9/24/2020,2585.19,2585.19
9/23/2020,2582.39,2582.39
9/22/2020,2584,2584
9/21/2020,2582.37,2582.37
9/18/2020,2578.68,2578.68
9/17/2020,2581.85,2581.85
9/16/2020,2579.59,2579.59
9/15/2020,2581.65,2581.65
9/14/2020,2583.81,2583.81
9/11/2020,2583.07,2583.07
9/10/2020,2580.31,2580.31
9/9/2020,2576.38,2576.38
9/8/2020,2580.55,2580.55
9/4/2020,2572.81,2572.81
9/3/2020,2591.55,2591.55
9/2/2020,2586.42,2586.42
9/1/2020,2581.16,2581.16
8/31/2020,2577.2,2577.2
8/28/2020,2569.83,2569.83
8/27/2020,2568.06,2568.06
8/26/2020,2579.18,2579.18
8/25/2020,2581.33,2581.33
8/24/2020,2586.67,2586.67
8/21/2020,2586.61,2586.61
8/20/2020,2584.78,2584.78
8/19/2020,2579.55,2579.55
8/18/2020,2581.3,2581.3
8/17/2020,2578.15,2578.15
8/14/2020,2575.13,2575.13
8/13/2020,2574.91,2574.91
8/12/2020,2582.43,2582.43
8/11/2020,2584.64,2584.64
8/10/2020,2599.57,2599.57
8/7/2020,2601.81,2601.81
8/6/2020,2606.4,2606.4
8/5/2020,2604.23,2604.23
8/4/2020,2608.62,2608.62
8/3/2020,2600.39,2600.39
7/31/2020,2605.74,2605.74
7/30/2020,2605.11,2605.11
7/29/2020,2598.21,2598.21
7/28/2020,2599.49,2599.49
7/27/2020,2594.49,2594.49
7/24/2020,2596.69,2596.69
7/23/2020,2596.2,2596.2
7/22/2020,2591.78,2591.78
7/21/2020,2589.26,2589.26
7/20/2020,2587.71,2587.71
7/17/2020,2586.18,2586.18
7/16/2020,2589.68,2589.68
7/15/2020,2585.68,2585.68
7/14/2020,2589.15,2589.15
7/13/2020,2584.21,2584.21
7/10/2020,2584.9,2584.9
7/9/2020,2588.8,2588.8
7/8/2020,2578.88,2578.88
7/7/2020,2578.81,2578.81
7/6/2020,2572.13,2572.13
7/2/2020,2573.5,2573.5
7/1/2020,2572.51,2572.51
6/30/2020,2576.3,2576.3
6/29/2020,2579.1,2579.1
6/26/2020,2579.69,2579.69
6/25/2020,2573.24,2573.24
6/24/2020,2570.29,2570.29
6/23/2020,2564.96,2564.96
6/22/2020,2567.02,2567.02
6/19/2020,2566.67,2566.67
6/18/2020,2567.62,2567.62
6/17/2020,2560.35,2560.35
6/16/2020,2557.72,2557.72
6/15/2020,2567.91,2567.91
6/12/2020,2567.71,2567.71
6/11/2020,2574.83,2574.83
6/10/2020,2559.78,2559.78
6/9/2020,2548.58,2548.58
6/8/2020,2538.46,2538.46
6/5/2020,2534.76,2534.76
6/4/2020,2545,2545
6/3/2020,2554.3,2554.3
6/2/2020,2565.78,2565.78
6/1/2020,2568.98,2568.98
5/29/2020,2573.89,2573.89
5/28/2020,2564.21,2564.21
5/27/2020,2569.45,2569.45
5/26/2020,2567.94,2567.94
5/22/2020,2575.8,2575.8
5/21/2020,2572.77,2572.77
5/20/2020,2572.69,2572.69
5/19/2020,2567.32,2567.32
5/18/2020,2563.24,2563.24
5/15/2020,2581.35,2581.35
5/14/2020,2584.48,2584.48
5/13/2020,2577.37,2577.37
5/12/2020,2571.19,2571.19
5/11/2020,2562.74,2562.74
5/8/2020,2570.83,2570.83
5/7/2020,2579.67,2579.67
5/6/2020,2564.38,2564.38
5/5/2020,2574.09,2574.09
5/4/2020,2578.16,2578.16
5/1/2020,2578.48,2578.48
4/30/2020,2580.43,2580.43
4/29/2020,2581.74,2581.74
4/28/2020,2584.76,2584.76
4/27/2020,2577.59,2577.59
4/24/2020,2588.02,2588.02
4/23/2020,2585.36,2585.36
4/22/2020,2584.16,2584.16
4/21/2020,2592.24,2592.24
4/20/2020,2582.92,2582.92
4/17/2020,2576.64,2576.64
4/16/2020,2587.5,2587.5
4/15/2020,2580.72,2580.72
4/14/2020,2561.18,2561.18
4/13/2020,2561.9,2561.9
4/9/2020,2566.62,2566.62
4/8/2020,2561.07,2561.07
4/7/2020,2563.5,2563.5
4/6/2020,2570.62,2570.62
4/3/2020,2582.96,2582.96
4/2/2020,2576.4,2576.4
4/1/2020,2574.14,2574.14
3/31/2020,2564.12,2564.12
3/30/2020,2571.72,2571.72
3/27/2020,2562.64,2562.64
3/26/2020,2551.96,2551.96
3/25/2020,2544.26,2544.26
3/24/2020,2549.87,2549.87
3/23/2020,2554.85,2554.85
3/20/2020,2519.92,2519.92
3/19/2020,2491.25,2491.25
3/18/2020,2465.95,2465.95
3/17/2020,2511.84,2511.84
3/16/2020,2554.81,2554.81
3/13/2020,2512.58,2512.58
3/12/2020,2531.45,2531.45
3/11/2020,2538.1,2538.1
3/10/2020,2547.72,2547.72
3/9/2020,2596.07,2596.07
3/6/2020,2562.15,2562.15
3/5/2020,2519.77,2519.77
3/4/2020,2509.19,2509.19
3/3/2020,2506.19,2506.19
3/2/2020,2497.84,2497.84
2/28/2020,2492.04,2492.04
2/27/2020,2467.07,2467.07
2/26/2020,2464.08,2464.08
2/25/2020,2461.29,2461.29
2/24/2020,2453.82,2453.82
2/21/2020,2439.24,2439.24
2/20/2020,2430.82,2430.82
2/19/2020,2424.03,2424.03
2/18/2020,2426,2426
2/14/2020,2420.68,2420.68
2/13/2020,2416.11,2416.11
2/12/2020,2414.24,2414.24
2/11/2020,2419.88,2419.88
2/10/2020,2425.45,2425.45
2/7/2020,2420.93,2420.93
2/6/2020,2410.79,2410.79
2/5/2020,2409.02,2409.02
2/4/2020,2415.67,2415.67
2/3/2020,2428.45,2428.45
1/31/2020,2427.69,2427.69
1/30/2020,2422.98,2422.98
1/29/2020,2418.16,2418.16
1/28/2020,2411,2411
1/27/2020,2416.46,2416.46
1/24/2020,2405.37,2405.37
1/23/2020,2397.33,2397.33
1/22/2020,2392.34,2392.34
1/21/2020,2390.85,2390.85
1/17/2020,2380.96,2380.96
1/16/2020,2385.54,2385.54
1/15/2020,2388.09,2388.09
1/14/2020,2383.7,2383.7
1/13/2020,2379.36,2379.36
1/10/2020,2381.76,2381.76
1/9/2020,2376.69,2376.69
1/8/2020,2373.52,2373.52
1/7/2020,2380.72,2380.72
1/6/2020,2383.1,2383.1
1/3/2020,2386.77,2386.77
1/2/2020,2374,2374
12/31/2019,2369.78,2369.78
12/30/2019,2372.41,2372.41
12/27/2019,2374.73,2374.73
12/26/2019,2369.73,2369.73
12/24/2019,2368.8,2368.8
12/23/2019,2364.96,2364.96
12/20/2019,2367.41,2367.41
12/19/2019,2368.03,2368.03
12/18/2019,2365.9,2365.9
12/17/2019,2370.29,2370.29
12/16/2019,2370.27,2370.27
12/13/2019,2379.16,2379.16
12/12/2019,2367.76,2367.76
12/11/2019,2382.42,2382.42
12/10/2019,2376.72,2376.72
12/9/2019,2376.56,2376.56
12/6/2019,2374.31,2374.31
12/5/2019,2380.55,2380.55
12/4/2019,2382.42,2382.42
12/3/2019,2392.83,2392.83
12/2/2019,2373.91,2373.91
11/29/2019,2383.16,2383.16
11/27/2019,2383.52,2383.52
11/26/2019,2387.36,2387.36
11/25/2019,2383.37,2383.37
11/22/2019,2380.93,2380.93
11/21/2019,2381.09,2381.09
11/20/2019,2385.78,2385.78
11/19/2019,2378.89,2378.89
11/18/2019,2375.21,2375.21
11/15/2019,2371.76,2371.76
11/14/2019,2374.49,2374.49
11/13/2019,2366.46,2366.46
11/12/2019,2360.85,2360.85
11/8/2019,2356.54,2356.54
11/7/2019,2357.84,2357.84
11/6/2019,2373.6,2373.6
11/5/2019,2366.49,2366.49
11/4/2019,2376.93,2376.93
11/1/2019,2384.87,2384.87
10/31/2019,2390.35,2390.35
10/30/2019,2374.36,2374.36
10/29/2019,2368.36,2368.36
10/28/2019,2365.93,2365.93
10/25/2019,2372.64,2372.64
10/24/2019,2378.17,2378.17
10/23/2019,2379.01,2379.01
10/22/2019,2378.46,2378.46
10/21/2019,2374.63,2374.63
10/18/2019,2380.3,2380.3
10/17/2019,2379.19,2379.19
10/16/2019,2380.64,2380.64
10/15/2019,2378.05,2378.05
10/11/2019,2380.29,2380.29
10/10/2019,2392.67,2392.67
10/9/2019,2402.81,2402.81
10/8/2019,2409.96,2409.96
10/7/2019,2407.57,2407.57
10/4/2019,2413.65,2413.65
10/3/2019,2410.65,2410.65
10/2/2019,2400.36,2400.36
10/1/2019,2393.86,2393.86
9/30/2019,2388.72,2388.72
9/27/2019,2388.14,2388.14
9/26/2019,2386.15,2386.15
9/25/2019,2378.58,2378.58
9/24/2019,2392.72,2392.72
9/23/2019,2382.75,2382.75
9/20/2019,2375.29,2375.29
9/19/2019,2372.52,2372.52
9/18/2019,2369.83,2369.83
9/17/2019,2365.88,2365.88
9/16/2019,2361.86,2361.86
9/13/2019,2352.75,2352.75
9/12/2019,2368.5,2368.5
9/11/2019,2377.11,2377.11
9/10/2019,2380.75,2380.75
9/9/2019,2393.71,2393.71
9/6/2019,2403.98,2403.98
9/5/2019,2400.11,2400.11
9/4/2019,2416.85,2416.85
9/3/2019,2415.44,2415.44
9/2/2019,2409.1,2409.1
8/30/2019,2409.1,2409.1
8/29/2019,2407.4,2407.4
8/28/2019,2413.79,2413.79
8/27/2019,2410.29,2410.29
8/26/2019,2401.46,2401.46
8/23/2019,2403.93,2403.93
8/22/2019,2391.51,2391.51
8/21/2019,2397.47,2397.47
8/20/2019,2400.67,2400.67
8/19/2019,2394.82,2394.82
8/16/2019,2405.3,2405.3
8/15/2019,2406.48,2406.48
8/14/2019,2398.24,2398.24
8/13/2019,2383.27,2383.27
8/12/2019,2389.65,2389.65
8/9/2019,2374.41,2374.41
8/8/2019,2376.42,2376.42
8/7/2019,2381.66,2381.66
8/6/2019,2372.52,2372.52
8/5/2019,2371.22,2371.22
8/2/2019,2353.73,2353.73
8/1/2019,2349.02,2349.02
7/31/2019,2329.89,2329.89
7/30/2019,2326.2,2326.2
7/29/2019,2326.88,2326.88
7/26/2019,2323.29,2323.29
7/25/2019,2323.53,2323.53
7/24/2019,2327.44,2327.44
7/23/2019,2324.38,2324.38
7/22/2019,2328.85,2328.85
7/19/2019,2327.44,2327.44
7/18/2019,2329.51,2329.51
7/17/2019,2326,2326
7/16/2019,2318.13,2318.13
7/15/2019,2321.74,2321.74
7/12/2019,2319.14,2319.14
7/11/2019,2317.39,2317.39
7/10/2019,2325.26,2325.26
7/9/2019,2325.24,2325.24
7/8/2019,2327.86,2327.86
7/5/2019,2325.45,2325.45
7/3/2019,2338.48,2338.48
7/2/2019,2335,2335
7/1/2019,2327.69,2327.69
6/28/2019,2332.64,2332.64
6/27/2019,2331.79,2331.79
6/26/2019,2325.61,2325.61
6/25/2019,2333.08,2333.08
6/24/2019,2329.89,2329.89
6/21/2019,2322.91,2322.91
6/20/2019,2331.99,2331.99
6/19/2019,2328.78,2328.78
6/18/2019,2323.27,2323.27
6/17/2019,2320.23,2320.23
6/14/2019,2318.89,2318.89
6/13/2019,2319.09,2319.09
6/12/2019,2313.59,2313.59
6/11/2019,2312.14,2312.14
6/10/2019,2311.65,2311.65
6/7/2019,2318.97,2318.97
6/6/2019,2312.77,2312.77
6/5/2019,2313.2,2313.2
6/4/2019,2313.58,2313.58
6/3/2019,2320.2,2320.2
5/31/2019,2311.31,2311.31
5/30/2019,2299.01,2299.01
5/29/2019,2296.94,2296.94
5/28/2019,2292.25,2292.25
5/24/2019,2284.12,2284.12
5/23/2019,2288.65,2288.65
5/22/2019,2275.43,2275.43
5/21/2019,2271.26,2271.26
5/20/2019,2273.32,2273.32
5/17/2019,2275.38,2275.38
5/16/2019,2273.61,2273.61
5/15/2019,2277,2277
5/14/2019,2271.93,2271.93
5/13/2019,2273.72,2273.72
5/10/2019,2266.71,2266.71
5/9/2019,2265.8,2265.8
5/8/2019,2262.58,2262.58
5/7/2019,2266.24,2266.24
5/6/2019,2260.03,2260.03
5/3/2019,2255.88,2255.88
5/2/2019,2253.24,2253.24
5/1/2019,2258.39,2258.39
4/30/2019,2258.24,2258.24
4/29/2019,2254.03,2254.03
4/26/2019,2257.72,2257.72
4/25/2019,2253.67,2253.67
4/24/2019,2254.95,2254.95
4/23/2019,2248.87,2248.87
4/22/2019,2246.1,2246.1
4/18/2019,2249.13,2249.13
4/17/2019,2244.75,2244.75
4/16/2019,2244.06,2244.06
4/15/2019,2248.37,2248.37
4/12/2019,2247.02,2247.02
4/11/2019,2253.08,2253.08
4/10/2019,2257.12,2257.12
4/9/2019,2254.99,2254.99
4/8/2019,2252.41,2252.41
4/5/2019,2254.15,2254.15
4/4/2019,2253,2253
4/3/2019,2251.99,2251.99
4/2/2019,2256.86,2256.86
4/1/2019,2254.96,2254.96
3/29/2019,2264.52,2264.52
3/28/2019,2267.43,2267.43
3/27/2019,2268.36,2268.36
3/26/2019,2262.43,2262.43
3/25/2019,2261.97,2261.97
3/22/2019,2256.26,2256.26
3/21/2019,2245.05,2245.05
3/20/2019,2244.46,2244.46
3/19/2019,2235.21,2235.21
3/18/2019,2236.95,2236.95
3/15/2019,2236.97,2236.97
3/14/2019,2232.84,2232.84
3/13/2019,2236.12,2236.12
3/12/2019,2237.05,2237.05
3/11/2019,2231.95,2231.95
3/8/2019,2234.09,2234.09
3/7/2019,2232.18,2232.18
3/6/2019,2224.84,2224.84
3/5/2019,2221.12,2221.12
3/4/2019,2220.94,2220.94
3/1/2019,2216.48,2216.48
2/28/2019,2222.1,2222.1
2/27/2019,2224.38,2224.38
2/26/2019,2231.34,2231.34
2/25/2019,2227.03,2227.03
2/22/2019,2228.67,2228.67
2/21/2019,2224.16,2224.16
2/20/2019,2229.3,2229.3
2/19/2019,2230.15,2230.15
2/15/2019,2227.4,2227.4
2/14/2019,2227.82,2227.82
2/13/2019,2222.45,2222.45
2/12/2019,2225.09,2225.09
2/11/2019,2227.68,2227.68
2/8/2019,2231.04,2231.04
2/7/2019,2228.15,2228.15
2/6/2019,2221.85,2221.85
2/5/2019,2221.54,2221.54
2/4/2019,2218.53,2218.53
2/1/2019,2221.85,2221.85
1/31/2019,2228.14,2228.14
1/30/2019,2220.33,2220.33
1/29/2019,2218.48,2218.48
1/28/2019,2214.7,2214.7
1/25/2019,2213.65,2213.65
1/24/2019,2218.08,2218.08
1/23/2019,2212.73,2212.73
1/22/2019,2214.81,2214.81
1/18/2019,2208.26,2208.26
1/17/2019,2212.53,2212.53
1/16/2019,2213.87,2213.87
1/15/2019,2215.65,2215.65
1/14/2019,2215.88,2215.88
1/11/2019,2217.17,2217.17
1/10/2019,2213.83,2213.83
1/9/2019,2215.22,2215.22
1/8/2019,2216.66,2216.66
1/7/2019,2220.87,2220.87
1/4/2019,2223.01,2223.01
1/3/2019,2235.78,2235.78
1/2/2019,2221.39,2221.39
12/31/2018,2217.7,2217.7
12/28/2018,2212.22,2212.22
12/27/2018,2211.91,2211.91
12/26/2018,2206.03,2206.03
12/24/2018,2211.44,2211.44
12/21/2018,2205.9,2205.9
12/20/2018,2206.09,2206.09
12/19/2018,2207.47,2207.47
12/18/2018,2201.08,2201.08
12/17/2018,2196,2196
12/14/2018,2191.46,2191.46
12/13/2018,2188.18,2188.18
12/12/2018,2188.47,2188.47
12/11/2018,2190.53,2190.53
12/10/2018,2192.62,2192.62
12/7/2018,2192.21,2192.21
12/6/2018,2189.3,2189.3
12/4/2018,2183.09,2183.09
12/3/2018,2173.83,2173.83
11/30/2018,2170.99,2170.99
11/29/2018,2169,2169
11/28/2018,2168.49,2168.49
11/27/2018,2167.33,2167.33
11/26/2018,2166.28,2166.28
11/23/2018,2167.77,2167.77
11/21/2018,2166.78,2166.78
11/20/2018,2168.08,2168.08
11/19/2018,2167.37,2167.37
11/16/2018,2164.85,2164.85
11/15/2018,2158.9,2158.9
11/14/2018,2159.13,2159.13
11/13/2018,2156.14,2156.14
11/9/2018,2150.61,2150.61
11/8/2018,2145.46,2145.46
11/7/2018,2147.14,2147.14
11/6/2018,2147.45,2147.45
11/5/2018,2148.31,2148.31
11/2/2018,2145.95,2145.95
11/1/2018,2154.29,2154.29
10/31/2018,2151.89,2151.89
10/30/2018,2157.46,2157.46
10/29/2018,2160.39,2160.39
10/26/2018,2161.47,2161.47
10/25/2018,2155,2155
10/24/2018,2155.83,2155.83
10/23/2018,2151.65,2151.65
10/22/2018,2148.08,2148.08
10/19/2018,2147.16,2147.16
10/18/2018,2150.46,2150.46
10/17/2018,2150.05,2150.05
10/16/2018,2152.27,2152.27
10/15/2018,2151.29,2151.29
10/12/2018,2153.87,2153.87
10/11/2018,2154.5,2154.5
10/10/2018,2143.85,2143.85
10/9/2018,2145.78,2145.78
10/5/2018,2142.8,2142.8
10/4/2018,2146.39,2146.39
10/3/2018,2150.3,2150.3
10/2/2018,2162.22,2162.22
10/1/2018,2159.48,2159.48
9/28/2018,2162.22,2162.22
9/27/2018,2161.95,2161.95
9/26/2018,2161.36,2161.36
9/25/2018,2156.52,2156.52
9/24/2018,2159.22,2159.22
9/21/2018,2159.5,2159.5
9/20/2018,2158.21,2158.21
9/19/2018,2156.77,2156.77
9/18/2018,2160.84,2160.84
9/17/2018,2166.39,2166.39
9/14/2018,2166.7,2166.7
9/13/2018,2170.47,2170.47
9/12/2018,2170.23,2170.23
9/11/2018,2168.38,2168.38
9/10/2018,2173.38,2173.38
9/7/2018,2172.07,2172.07
9/6/2018,2179.93,2179.93
9/5/2018,2176.89,2176.89
9/4/2018,2176.68,2176.68
9/3/2018,2182.6,2182.6
8/31/2018,2182.6,2182.6
8/30/2018,2181.33,2181.33
8/29/2018,2178.65,2178.65
8/28/2018,2178.29,2178.29
8/27/2018,2182.36,2182.36
8/24/2018,2184.67,2184.67
8/23/2018,2185.33,2185.33
8/22/2018,2184.82,2184.82
8/21/2018,2182.36,2182.36
8/20/2018,2184.86,2184.86
8/17/2018,2178.35,2178.35
8/16/2018,2178.1,2178.1
8/15/2018,2179.98,2179.98
8/14/2018,2174.78,2174.78
8/13/2018,2176.86,2176.86
8/10/2018,2179.25,2179.25
8/9/2018,2169.76,2169.76
8/8/2018,2165.39,2165.39
8/7/2018,2165.05,2165.05
8/6/2018,2169.47,2169.47
8/3/2018,2167.59,2167.59
8/2/2018,2163.51,2163.51
8/1/2018,2161.56,2161.56
7/31/2018,2166.03,2166.03
7/30/2018,2164.16,2164.16
7/27/2018,2165.05,2165.05
7/26/2018,2163.45,2163.45
7/25/2018,2168.02,2168.02
7/24/2018,2166.6,2166.6
7/23/2018,2164.46,2164.46
7/20/2018,2172.57,2172.57
7/19/2018,2178.19,2178.19
7/18/2018,2174.77,2174.77
7/17/2018,2176.07,2176.07
7/16/2018,2176.77,2176.77
7/13/2018,2180.14,2180.14
7/12/2018,2177.22,2177.22
7/11/2018,2178.17,2178.17
7/10/2018,2174.53,2174.53
7/9/2018,2176.07,2176.07
7/6/2018,2179.01,2179.01
7/5/2018,2177.14,2177.14
7/3/2018,2176.93,2176.93
7/2/2018,2173.59,2173.59
6/29/2018,2175.13,2175.13
6/28/2018,2175.36,2175.36
6/27/2018,2177.38,2177.38
6/26/2018,2170.33,2170.33
6/25/2018,2170.77,2170.77
6/22/2018,2167.35,2167.35
